mouse_ref,fish_ref,jaccard_similarity
XP_073801333.1,XP_006527735.1,0.13676588897827835
XP_068078641.1,XP_017177683.1,0.1366906474820144
XP_068077655.2,NP_001359388.1,0.1366646598434678
NP_001352779.1,XP_006527735.1,0.1366412213740458
XP_073780293.1,NP_001074712.1,0.1366223908918406
XP_021325397.1,NP_001104500.1,0.13658536585365855
XP_073774678.1,XP_036017859.1,0.13657957244655583
XP_009295735.1,XP_036012906.1,0.13656114214773432
XP_068075235.1,XP_017177683.1,0.1365353480841878
NP_001338621.1,XP_030111504.1,0.13651877133105803
XP_021323332.2,NP_780465.4,0.1365079365079365
XP_073787720.1,NP_001008423.2,0.13645833333333332
NP_957378.2,XP_030100491.1,0.13643926788685523
XP_073781316.1,XP_030111283.1,0.136431784107946
XP_073774677.1,XP_036017859.1,0.13633669235328985
XP_073781252.1,NP_001356002.1,0.13631937682570594
XP_073786191.1,XP_030104747.1,0.13630880579010857
XP_073804196.1,XP_036018440.1,0.1363080684596577
XP_073764190.1,XP_017177683.1,0.1362880886426593
NP_001296721.1,NP_001272794.1,0.13619810633648943
XP_073800622.1,NP_031601.1,0.13613550815558345
XP_073803778.1,NP_059103.1,0.13608374384236452
NP_001003630.2,XP_030111513.1,0.1360544217687075
XP_068076894.1,NP_001182616.1,0.13603385731559856
XP_005166790.1,XP_006501687.1,0.13602015113350127
XP_073772198.1,XP_006516836.1,0.13598901098901098
XP_021334411.1,NP_034159.1,0.13595706618962433
XP_073804340.1,XP_006535052.1,0.1358560794044665
XP_068072290.1,XP_011247422.1,0.13583333333333333
XP_073797335.1,NP_758485.2,0.1357615894039735
XP_073775076.1,XP_011247424.1,0.13568627450980392
NP_001003474.1,NP_038567.1,0.13566739606126915
XP_005157853.1,NP_038567.1,0.13566739606126915
XP_009290183.1,NP_038567.1,0.13566739606126915
XP_073776700.1,XP_006514584.1,0.13566739606126915
XP_073792759.1,NP_001356002.1,0.13556174558960074
XP_068070843.1,NP_001157082.1,0.13552479815455595
XP_700271.6,XP_006521990.1,0.13549094898518924
NP_001119895.1,NP_034159.1,0.13542600896860987
XP_073803593.1,NP_001008423.2,0.13541666666666666
XP_073804364.1,XP_036012515.1,0.13538461538461538
XP_073768189.1,XP_011242920.1,0.13535684987694832
XP_005157707.1,NP_001291714.1,0.1353305785123967
XP_073780345.1,NP_001182616.1,0.13531157270029673
XP_073803460.1,NP_001157051.1,0.13530927835051546
XP_001334829.3,XP_001004454.2,0.13529705441837245
XP_073791628.1,NP_001116205.1,0.13529036375239312
XP_073804267.1,XP_030098458.1,0.13528009535160906
XP_073805144.1,NP_059103.1,0.1352686843730698
XP_073805147.1,NP_059103.1,0.1352686843730698
XP_073796869.1,NP_001359388.1,0.13525360050093926
XP_005166517.3,XP_030106264.1,0.13520408163265307
XP_017208205.2,NP_001368797.1,0.13520097442143728
XP_073804221.1,NP_059103.1,0.13516819571865443
XP_073804222.1,NP_059103.1,0.13516819571865443
XP_073803225.1,NP_083596.2,0.13515981735159818
XP_073779947.1,XP_036012968.1,0.13515269655620532
NP_001017761.1,NP_075615.2,0.13513513513513514
XP_073808683.1,XP_006519254.1,0.13511790949649458
XP_009290487.3,XP_006533719.1,0.13509933774834437
XP_003200133.2,XP_006531091.1,0.13509843856076034
XP_073783344.1,NP_001021385.1,0.13509749303621169
XP_073783345.1,NP_001021385.1,0.13509749303621169
XP_073774421.1,XP_036012507.1,0.13504823151125403
XP_009292988.2,NP_001366019.1,0.13503305004721436
XP_073776722.1,XP_006514584.1,0.13495575221238937
XP_073797334.1,NP_758485.2,0.1349206349206349
XP_073783341.1,NP_001021385.1,0.1349095966620306
XP_009302975.2,NP_001406157.1,0.134841628959276
XP_068075592.1,NP_001074749.1,0.13482428115015974
XP_005174247.1,XP_017176839.1,0.13482335976928622
XP_073803498.1,NP_059103.1,0.13479623824451412
XP_073787467.1,XP_011247781.1,0.13476157567380787
XP_073804307.1,NP_001334455.1,0.13475609756097562
XP_073803462.1,XP_036013529.1,0.13474025974025974
XP_073776595.1,NP_666119.1,0.1347305389221557
NP_991216.1,NP_001351152.1,0.13471502590673576
XP_073772174.1,XP_017175065.1,0.13465346534653466
XP_073806781.1,NP_001392973.1,0.13456632653061223
XP_073790635.1,NP_001091640.1,0.13451776649746192
XP_017210817.2,XP_036018440.1,0.13451004260499086
XP_073798877.1,XP_030105948.1,0.13450292397660818
XP_073798863.1,XP_011239143.1,0.13446054750402575
NP_001018157.2,XP_036009214.1,0.13444767441860464
XP_073797336.1,NP_758485.2,0.13443708609271524
XP_021336643.1,XP_006503851.1,0.13439306358381503
XP_073803466.1,NP_001345243.1,0.13436532507739937
XP_073804201.1,NP_001334455.1,0.13434650455927052
XP_073796429.1,XP_011236840.1,0.13431876606683804
XP_073767686.1,XP_006518840.1,0.1343183344526528
XP_694444.6,XP_036011960.1,0.13428728673637866
XP_073786299.1,XP_006533719.1,0.13427800269905532
XP_073809734.1,XP_006523973.1,0.13425468904244817
XP_068070173.1,XP_006505411.1,0.1341350601295097
XP_068070174.1,XP_006505411.1,0.1341350601295097
NP_001004604.1,NP_766355.3,0.13397901533494755
XP_073784942.1,XP_017169413.1,0.13393870601589103
XP_009295314.2,NP_001008423.2,0.13390928725701945
XP_009298416.1,XP_006513368.1,0.13387241689128482
XP_073803399.1,NP_001334456.1,0.13384813384813385
XP_073803486.1,NP_001334455.1,0.1338244321669736
XP_073793975.1,XP_036021241.1,0.13362782992821645
XP_017214194.1,NP_001002011.2,0.13358778625954199
NP_001139033.1,NP_001074698.1,0.13357079252003562
XP_068072809.1,XP_030101263.1,0.13356164383561644
XP_068080459.1,NP_001074698.1,0.13352272727272727
XP_073785737.1,XP_036010550.1,0.1334688346883469
XP_073790366.1,XP_006533719.1,0.13341804320203304
XP_073773328.1,NP_001008423.2,0.13340227507755947
XP_073798868.1,XP_011239143.1,0.13338788870703763
XP_009299428.1,NP_001359388.1,0.13333333333333333
XP_009305455.1,XP_017176627.1,0.13333333333333333
XP_017212590.1,NP_031691.1,0.13333333333333333
XP_073809468.1,NP_083249.1,0.13333333333333333
XP_073783171.1,XP_030100491.1,0.1332794830371567
XP_073809742.1,XP_006523973.1,0.1332675222112537
XP_073787935.1,NP_001278362.1,0.13325401546698393
XP_073772572.1,NP_001344901.1,0.1332518337408313
XP_073800143.1,NP_778194.3,0.13324538258575197
XP_073800144.1,NP_778194.3,0.13324538258575197
XP_073800146.1,NP_778194.3,0.13324538258575197
XP_073789623.1,XP_011239926.1,0.13315579227696406
NP_001314801.1,XP_006502788.1,0.13304721030042918
NP_991320.2,XP_006502788.1,0.13304721030042918
XP_073806191.1,XP_006502788.1,0.13304721030042918
XP_073802248.1,XP_006513368.1,0.13302752293577982
XP_073802015.1,XP_006513390.1,0.133008356545961
XP_073800311.1,XP_006518705.1,0.1328077622801698
XP_068071481.1,NP_001028516.2,0.1327700663850332
XP_073800310.1,XP_006518705.1,0.13276492082825822
XP_073776718.1,XP_006514584.1,0.13274336283185842
XP_073800227.1,XP_017169380.1,0.13272830402722632
NP_001314752.1,XP_006506287.1,0.13270142180094788
XP_005155664.3,XP_006527735.1,0.13269088213491476
NP_999954.1,NP_898843.1,0.1326530612244898
XP_073766949.1,XP_006518388.1,0.13255494505494506
XP_073766954.1,XP_006518388.1,0.13255494505494506
XP_073799493.1,NP_001229278.2,0.13252240717029448
XP_073774697.1,XP_036012505.1,0.1325065274151436
NP_001410203.1,NP_001280565.1,0.13249651324965134
XP_693885.4,NP_796063.3,0.13249211356466878
XP_021324322.1,XP_011239926.1,0.13245033112582782
XP_068071768.1,XP_011239926.1,0.13245033112582782
XP_021336645.1,XP_006503851.1,0.13241678726483358
NP_956978.2,NP_001289325.1,0.1324110671936759
XP_021322603.2,XP_030104293.1,0.13232104121475055
NP_001289182.1,NP_766000.1,0.13225806451612904
XP_073789620.1,XP_011239926.1,0.13222591362126246
XP_073767045.1,NP_848827.1,0.13221476510067115
XP_068075083.1,NP_997086.2,0.13215859030837004
NP_956383.1,NP_001391760.1,0.13212025316455697
XP_073806254.1,XP_036019165.1,0.1320450885668277
XP_073806256.1,XP_036019165.1,0.1320450885668277
NP_001170914.2,XP_017177187.1,0.13199426111908177
XP_073786084.1,XP_006511579.1,0.1319763624425476
XP_073776742.1,XP_006514584.1,0.1318181818181818
NP_998559.2,NP_001230021.1,0.13178294573643412
XP_073803362.1,NP_001411684.1,0.13175470552519733
XP_073767831.1,NP_001391760.1,0.13174603174603175
XP_073776294.1,XP_006503851.1,0.13171449595290655
XP_073799488.1,NP_001229278.2,0.13169502205419029
XP_073809141.1,NP_001157221.1,0.13168261114237478
XP_005164569.2,NP_001366416.1,0.1316270566727605
XP_073773009.1,NP_848827.1,0.13161465400271372
XP_073804473.1,NP_001008423.2,0.1316062176165803
XP_005171447.1,NP_001153036.1,0.13159968479117415
NP_001003835.2,NP_082270.1,0.13159325720500273
NP_944597.2,NP_001392427.1,0.13157894736842105
NP_001038397.1,XP_036012505.1,0.13156189241736876
NP_001092924.1,XP_011239895.1,0.13155555555555556
NP_001417762.1,NP_001264796.1,0.13151658767772512
XP_073783115.1,XP_006514907.1,0.13146853146853146
XP_073777871.1,NP_848827.1,0.13145539906103287
XP_073786414.1,NP_848827.1,0.13143631436314362
XP_001345798.2,XP_006503934.1,0.13142857142857142
XP_073767851.1,XP_006530968.1,0.1313969571230982
XP_073803835.1,XP_006517586.1,0.13133781307269396
XP_073765710.1,NP_082465.3,0.13132911392405064
XP_073765720.1,NP_082465.3,0.13132911392405064
XP_073797033.1,NP_848827.1,0.13125845737483086
NP_001124248.1,XP_006525146.1,0.13125
XP_068071229.1,XP_036009592.1,0.1312458361092605
XP_073768360.1,NP_001280565.1,0.13122476446837147
XP_073799772.1,XP_030108677.1,0.13122171945701358
NP_001071256.2,NP_001280565.1,0.13116970926301555
NP_001082836.1,NP_001390244.1,0.1310580204778157
NP_001007436.1,NP_001413723.1,0.13104089219330856
XP_073780349.1,XP_017175641.1,0.13087490961677511
NP_001307140.1,XP_006512577.1,0.13086074177746676
XP_068073301.1,XP_036010597.1,0.13086074177746676
XP_073800459.1,NP_796063.3,0.1308562197092084
XP_005156019.3,XP_006513390.1,0.13082811412665274
XP_073768195.1,NP_034159.1,0.13080895008605853
XP_073785874.1,NP_001098035.1,0.13078034682080925
XP_073765793.1,XP_006531983.1,0.13075780089153047
XP_005171962.1,NP_001394971.1,0.13070077864293658
XP_073787722.1,NP_001008423.2,0.13066385669125394
XP_073783170.1,XP_030100491.1,0.1305398871877518
XP_073773329.1,NP_001008423.2,0.13052631578947368
XP_073764039.1,XP_011239982.1,0.1304856641310708
XP_073800216.1,NP_848827.1,0.1304640215198386
XP_073763544.1,XP_011244052.1,0.13043478260869565
XP_073775990.1,XP_030102274.1,0.13038548752834467
XP_009289544.1,XP_006503851.1,0.1303714493809177
NP_001373553.1,NP_001349631.1,0.13033579965850883
NP_001038180.2,NP_758492.2,0.13028372900984367
XP_073771165.1,XP_006502085.1,0.13010204081632654
XP_073779160.1,NP_997086.2,0.13008130081300814
XP_073786087.1,XP_006495846.1,0.13008130081300814
NP_001003578.1,NP_001407940.1,0.1299342105263158
XP_073787871.1,XP_030107262.1,0.12991452991452992
XP_073804382.1,NP_001298049.1,0.12989434431323804
XP_068077337.1,XP_006518862.1,0.12986111111111112
XP_073762585.1,NP_059103.1,0.12983770287141075
XP_009298659.1,NP_032881.1,0.12975778546712802
XP_073769573.1,XP_006517325.1,0.12972620599739243
XP_073765105.1,NP_001404915.1,0.12960609911054638
XP_068079703.1,XP_036009592.1,0.12958115183246074
XP_073772088.1,NP_001366019.1,0.1295206055508831
XP_073802016.1,NP_001409071.1,0.12936046511627908
XP_021322162.2,NP_001028394.2,0.12933753943217666
XP_073780105.1,XP_006499980.1,0.12931034482758622
XP_073803494.1,NP_059103.1,0.12927284027346178
XP_073777826.1,NP_031601.1,0.12926829268292683
XP_073777394.1,XP_006514907.1,0.12921751615218952
XP_695887.5,NP_001257575.1,0.12916962384669978
XP_073768777.1,XP_036020958.1,0.12916666666666668
NP_001124255.1,XP_030110436.1,0.12915851272015655
XP_068076380.2,XP_011247781.1,0.1291155584247902
XP_068070138.1,XP_006496518.1,0.12910938433950986
NP_001278272.1,XP_006514148.1,0.12907268170426064
XP_073803300.1,XP_030107193.1,0.12903225806451613
NP_001014377.2,NP_001344641.1,0.12899786780383796
XP_073762644.1,NP_032422.2,0.12899543378995434
XP_001339567.5,XP_030106133.1,0.1289134438305709
XP_073803477.1,XP_011241527.1,0.12887663680220537
XP_009295128.1,XP_030110436.1,0.12886259040105194
XP_073801247.1,XP_017177712.1,0.1288416075650118
XP_009297347.2,XP_017168387.1,0.12880710659898478
XP_073810885.1,XP_017170132.1,0.1287940935192781
XP_073769470.1,XP_030099482.1,0.12878048780487805
XP_073806461.1,NP_033947.1,0.12874779541446207
XP_073796657.1,NP_083674.2,0.1286549707602339
XP_073796660.1,NP_083674.2,0.1286549707602339
XP_073776735.1,XP_006514584.1,0.1286031042128603
XP_073809767.1,XP_006527735.1,0.12858249419054996
XP_073773330.1,NP_758492.2,0.12857142857142856
XP_073803414.1,NP_059103.1,0.1285444234404537
XP_073803419.1,NP_059103.1,0.1285444234404537
XP_068074768.1,XP_006514907.1,0.12852233676975944
XP_073790337.1,XP_036020762.1,0.1284796573875803
XP_073774112.1,XP_006530968.1,0.1284465366509751
XP_073764266.1,XP_011244750.1,0.12844036697247707
XP_073804253.1,XP_006535052.1,0.12839506172839507
XP_068076150.1,NP_001411684.1,0.12829957028852057
NP_571182.1,NP_001028569.2,0.1282051282051282
XP_073764680.1,XP_011247781.1,0.1282051282051282
XP_700384.4,XP_006504352.1,0.12814194184327254
XP_021325803.2,NP_898843.1,0.12811791383219956
NP_001038510.1,XP_036009214.1,0.1281112737920937
XP_068075685.1,XP_006533719.1,0.1281094527363184
NP_861422.2,NP_001407036.1,0.12810707456978968
XP_068078097.1,NP_001272794.1,0.12809624911535739
XP_073781485.1,XP_006516099.1,0.12803398058252427
XP_009302533.1,XP_036008815.1,0.12800620636152055
XP_073808476.1,NP_082270.1,0.12797783933518006
XP_005165137.1,NP_001404915.1,0.12797427652733118
XP_005157177.2,XP_006509141.1,0.12797074954296161
XP_001919086.4,XP_011247420.1,0.12794117647058822
XP_021336555.3,NP_001408869.1,0.12792397660818713
NP_001038476.1,NP_081402.3,0.12789115646258503
NP_001007452.1,NP_001028660.2,0.12781065088757396
XP_073762547.1,XP_036017146.1,0.1277654867256637
XP_073776205.1,XP_006503851.1,0.12773722627737227
XP_021335891.1,XP_006512569.1,0.1277278562259307
XP_017209324.1,NP_001153036.1,0.12770897832817338
XP_073791166.1,XP_011247781.1,0.12770137524557956
XP_073805900.1,NP_001258953.1,0.12768817204301075
XP_001334664.5,NP_987076.2,0.1276864728192162
XP_068071210.2,XP_030099262.1,0.12767710049423395
NP_001352457.1,XP_006531734.1,0.12767154105736783
XP_073803229.1,NP_001258953.1,0.12761355443403027
XP_073762605.1,XP_006518155.1,0.1276073619631902
XP_073794327.1,NP_001288740.1,0.12750716332378223
XP_073767035.1,NP_076188.3,0.12742812742812742
XP_073767036.1,NP_076188.3,0.12742812742812742
XP_017209257.1,XP_006533719.1,0.1274131274131274
XP_073784153.1,XP_017176924.1,0.127408328154133
NP_001076592.1,XP_036016883.1,0.12734082397003746
XP_073767837.1,XP_036011480.1,0.1273317112733171
XP_073784147.1,XP_017176924.1,0.12732919254658384
XP_001345314.1,NP_853519.2,0.1273209549071618
XP_009292721.1,XP_006534204.1,0.1273074474856779
XP_073777868.1,NP_001356002.1,0.1273046532045654
NP_001002107.2,NP_766115.1,0.12727272727272726
XP_073789351.1,XP_011247422.1,0.12713178294573643
XP_009305987.2,XP_006509141.1,0.12704174228675136
XP_073764941.1,XP_006505530.1,0.12702702702702703
XP_021328681.1,XP_036017570.1,0.12698412698412698
XP_073781756.1,NP_001406157.1,0.12697022767075306
XP_068076891.1,NP_766113.1,0.12695749440715884
XP_068068967.2,XP_006513390.1,0.12695492180312787
XP_073797166.1,NP_700455.3,0.12691600245248313
XP_005171383.1,NP_001192284.1,0.12690058479532162
NP_001019987.1,XP_017172600.1,0.12687052700065063
XP_073806604.1,NP_001404915.1,0.1268608414239482
XP_073803553.1,XP_036019193.1,0.12685125563425628
NP_001093467.1,XP_006537616.1,0.12682602921646746
XP_073785317.1,XP_017176839.1,0.12682215743440234
XP_073791808.1,XP_006529388.1,0.12680115273775217
XP_073764267.1,XP_011244750.1,0.12679628064243448
XP_073789758.1,XP_036010061.1,0.12675018422991893
NP_001116705.1,XP_030102668.1,0.12661870503597122
XP_695978.4,XP_036010554.1,0.12660028449502134
XP_073784850.1,XP_030099439.1,0.1264705882352941
XP_073810390.1,XP_030111002.1,0.1264456437933693
NP_957310.1,NP_033314.2,0.1264445955132563
XP_005162731.1,NP_700456.1,0.1264236902050114
XP_073796126.1,NP_700456.1,0.1264236902050114
XP_073803437.1,NP_766113.1,0.12641083521444696
XP_073803440.1,NP_766113.1,0.12641083521444696
XP_073803442.1,NP_766113.1,0.12641083521444696
XP_021336425.1,NP_001035772.1,0.12637008381689233
XP_073776795.1,NP_001035772.1,0.12637008381689233
NP_001032452.1,XP_036010822.1,0.12636505460218408
XP_073772180.1,NP_001406197.1,0.12634408602150538
XP_073791184.1,XP_036010550.1,0.1262868908716541
XP_005165494.1,NP_001413606.1,0.12627669452181986
XP_073793630.1,XP_006530968.1,0.12626262626262627
XP_073788715.1,XP_006507479.1,0.1262587141750581
XP_073810389.1,XP_030111002.1,0.1262509622786759
XP_073796927.1,XP_036009592.1,0.1262011531069827
XP_073796928.1,XP_036009592.1,0.1262011531069827
XP_073799321.1,XP_006499057.1,0.12619718309859154
XP_073768795.1,XP_006519800.1,0.12614259597806216
XP_073772268.1,XP_006538984.1,0.12613784135240572
XP_073809175.1,XP_017176839.1,0.1261061946902655
XP_005162238.3,NP_083184.1,0.12609970674486803
XP_073796602.1,NP_001347439.1,0.12606382978723404
XP_073791595.1,XP_006520048.1,0.12604340567612687
XP_073809683.1,XP_011241871.1,0.126007326007326
XP_073799946.1,XP_036011250.1,0.12597200622083982
XP_073804327.1,XP_006538988.1,0.12586970271979758
XP_073794695.1,NP_083184.1,0.1258229700073153
XP_073765470.1,XP_036017408.1,0.12578616352201258
XP_073765467.1,XP_036017408.1,0.12568735271013354
XP_073771131.1,NP_001012309.1,0.12566137566137567
XP_073806856.1,NP_898938.4,0.12562814070351758
XP_073799965.1,NP_647468.2,0.12562313060817548
XP_073782133.1,XP_006521271.1,0.1256106071179344
XP_073804299.1,XP_011241527.1,0.12559081701553004
XP_073765812.1,XP_036008815.1,0.12558869701726844
XP_073765466.1,XP_036017408.1,0.12549019607843137
XP_009299572.1,NP_001392133.1,0.1254355400696864
XP_073771877.1,XP_006512569.1,0.12539582013932868
XP_073794696.1,NP_083184.1,0.125366568914956
XP_073784159.1,NP_001157082.1,0.12533333333333332
XP_073791202.1,XP_036014875.1,0.1253319171534785
XP_073779912.1,XP_030108677.1,0.12522468544038345
XP_073795454.1,XP_036010554.1,0.1251908396946565
XP_021334764.1,NP_001186239.2,0.12518301610541727
XP_073785910.1,NP_082270.1,0.12513484358144553
NP_001243581.1,XP_030106133.1,0.1251063829787234
NP_001029091.1,NP_835167.1,0.125
XP_005160107.4,XP_006519254.1,0.125
XP_005168327.1,XP_006500201.1,0.125
XP_073765472.1,NP_001391760.1,0.125
XP_073765473.1,NP_001391760.1,0.125
XP_073768797.1,XP_006519800.1,0.125
XP_073783240.1,NP_891557.3,0.125
XP_073788383.1,XP_006509701.1,0.125
XP_073799774.1,NP_001404915.1,0.12491909385113269
XP_073763538.1,NP_001412579.1,0.12491649966599866
XP_073767195.1,NP_598679.1,0.12491325468424705
NP_001077046.1,NP_001291714.1,0.12487512487512488
XP_073764048.1,XP_011240668.1,0.12484076433121019
XP_073777405.1,NP_001390799.1,0.12478825522303783
NP_001093622.1,NP_082185.2,0.12476370510396975
XP_073777721.1,NP_001346042.1,0.12476007677543186
XP_073777723.1,NP_001346042.1,0.12476007677543186
XP_073768225.1,XP_036010554.1,0.12474012474012475
XP_073768235.1,XP_036010554.1,0.12465181058495822
XP_068073818.1,NP_083184.1,0.12462908011869436
XP_073788716.1,NP_076188.3,0.12461300309597523
XP_073784165.1,NP_001159843.1,0.12459651387992253
XP_068079546.1,XP_036010554.1,0.12457454050374404
XP_068076081.2,XP_036012441.1,0.1245674740484429
NP_001107902.1,XP_011238992.1,0.12455089820359282
XP_073797831.1,XP_036012515.1,0.12455089820359282
XP_073773054.1,NP_001161336.1,0.12454434993924667
XP_073796417.1,NP_001394696.1,0.12450748620961387
XP_005169109.1,NP_001355737.1,0.12447078746824725
XP_073779175.1,NP_001264796.1,0.12439903846153846
NP_001121999.1,XP_006513390.1,0.12434895833333333
NP_001315441.1,NP_001346772.1,0.12424242424242424
XP_073802269.1,NP_001033046.1,0.12422997946611909
XP_073774639.1,XP_006528892.1,0.12422786547700755
XP_073798992.1,NP_001404915.1,0.12421972534332085
XP_683954.6,XP_036009214.1,0.12411347517730496
XP_073795774.1,NP_918940.1,0.12410656270305392
XP_009291997.3,XP_036009214.1,0.1240981240981241
XP_073768238.1,XP_036010554.1,0.1240418118466899
XP_073801260.1,NP_032218.2,0.12401693889897157
XP_073768417.1,XP_006513793.1,0.12393681652490887
XP_073773008.1,XP_011245833.1,0.12390572390572391
XP_073768219.1,XP_036010554.1,0.12388774811772758
XP_021328644.2,XP_036010560.1,0.12387387387387387
XP_005171834.1,XP_011239063.1,0.1238030095759234
NP_001008587.1,NP_001400709.1,0.12378303198887343
XP_073779177.1,XP_006518840.1,0.1237785016286645
XP_073788003.1,XP_006533719.1,0.1237785016286645
XP_001345418.2,XP_030106436.1,0.12375249500998003
XP_073806750.1,NP_001035772.1,0.12374581939799331
XP_073779796.1,NP_032559.2,0.12374245472837023
NP_001417787.1,XP_036009214.1,0.1237410071942446
XP_073806426.1,XP_036015672.1,0.12373737373737374
NP_001025384.1,NP_666214.1,0.12366912366912367
XP_073768213.1,XP_036010554.1,0.12363387978142076
XP_073778396.1,XP_006519566.1,0.12359550561797752
NP_998414.1,NP_001271454.1,0.12356687898089172
XP_685037.7,NP_001098111.1,0.12347451543431442
XP_001334195.4,NP_001408009.1,0.12346368715083798
XP_073763655.1,NP_001272794.1,0.12340425531914893
XP_009295367.1,NP_001155186.1,0.12330827067669173
NP_001032761.1,XP_036018073.1,0.1232876712328767
XP_073809871.1,XP_006517586.1,0.12323943661971831
XP_073800138.1,XP_036016322.1,0.12321428571428572
XP_021325931.1,NP_001342479.1,0.12317666126418152
XP_021334160.1,XP_011236873.1,0.12315270935960591
XP_073803536.1,XP_036013529.1,0.12313725490196079
XP_073803538.1,XP_036013529.1,0.12313725490196079
NP_001122014.1,XP_036010554.1,0.12312925170068027
XP_073806965.1,XP_036009932.1,0.12312633832976445
XP_073801264.1,XP_006533180.1,0.12312549329123915
XP_005162062.1,NP_653113.4,0.12305168170631665
XP_068075195.1,NP_001409160.1,0.123046875
XP_068079996.1,XP_036010560.1,0.12304250559284116
NP_001103412.1,NP_001098034.1,0.12301013024602026
XP_073796896.1,NP_001412579.1,0.12292817679558012
NP_001373256.1,XP_030107193.1,0.1228646517739816
XP_073803365.1,XP_006527735.1,0.12285012285012285
XP_073786169.1,NP_083184.1,0.12283345892991711
XP_073799107.1,NP_001033046.1,0.12275449101796407
NP_001296332.1,XP_036012515.1,0.12274368231046931
XP_073773715.1,NP_291065.3,0.12273057371096587
NP_001003846.1,NP_001192284.1,0.12269585253456221
XP_073796169.1,NP_001192284.1,0.12269585253456221
XP_073796172.1,NP_001192284.1,0.12269585253456221
XP_073803523.1,XP_006538988.1,0.12266500622665007
NP_001076358.1,NP_001098111.1,0.12264150943396226
XP_068080465.1,NP_033314.2,0.12263535551206783
XP_002665919.3,NP_001392973.1,0.122568093385214
XP_073784621.1,XP_030103879.1,0.12255772646536411
XP_073795424.1,NP_001394809.1,0.12252252252252252
XP_693879.6,XP_030099262.1,0.1225071225071225
NP_001013347.1,NP_666218.2,0.1225
XP_068072954.1,NP_001393012.1,0.1224764468371467
NP_001005928.1,XP_006519566.1,0.12242990654205607
XP_005155613.1,NP_038643.1,0.12242798353909465
XP_073779176.1,NP_001409160.1,0.122397476340694
XP_073771634.1,NP_001413311.1,0.12231404958677686
XP_073770999.1,XP_030105948.1,0.12227805695142378
NP_001038777.1,NP_001155951.1,0.12227488151658768
XP_073805165.1,XP_006496120.1,0.12226775956284153
NP_001108613.1,NP_001390354.1,0.12224938875305623
XP_073809671.1,NP_001390437.1,0.12221423436376708
NP_571133.1,XP_006522041.1,0.12220762155059132
XP_073795564.1,NP_080989.2,0.12216404886561955
XP_005166358.2,XP_036010284.1,0.12211981566820276
XP_021330862.1,XP_006539913.1,0.12206952303961197
XP_701366.4,NP_001297361.1,0.122040072859745
NP_001315257.1,XP_030100520.1,0.12189616252821671
XP_073795471.1,NP_001155186.1,0.12187736563209689
XP_073792859.1,NP_001008501.2,0.12184873949579832
XP_068071849.2,XP_006509141.1,0.12181303116147309
XP_068080257.2,XP_017176839.1,0.12181303116147309
XP_073785881.1,NP_001098111.1,0.12177650429799428
NP_998664.1,NP_031419.1,0.121765601217656
XP_009300407.2,NP_001355595.1,0.12174940898345153
XP_073789421.1,NP_001288188.1,0.12159329140461216
XP_073804609.1,NP_780461.3,0.12151898734177215
XP_021322318.1,NP_001363944.1,0.12144212523719165
NP_001074165.1,NP_001361156.1,0.12142857142857143
NP_998067.1,NP_001359331.1,0.12142857142857143
XP_073801222.1,XP_006528869.1,0.12139107611548557
XP_068073645.1,XP_030108926.1,0.12134977287475665
XP_073765480.1,NP_001391764.1,0.12133891213389121
XP_017208474.2,XP_036012272.1,0.12128922815945717
NP_001032460.1,XP_011242169.1,0.12125534950071326
XP_073781162.1,XP_017168209.1,0.12124582869855395
XP_073787554.1,XP_006509701.1,0.12124582869855395
XP_073771897.1,XP_036009743.1,0.12121212121212122
XP_073799941.1,NP_083596.2,0.12118713932399011
XP_073780833.1,NP_001404066.1,0.12118018967334036
XP_073791111.1,XP_011239063.1,0.12117177097203728
NP_001070724.1,NP_067445.3,0.12111292962356793
XP_073782108.1,XP_036015725.1,0.12110726643598616
NP_001038317.1,XP_006504741.1,0.12110481586402266
XP_005165788.1,NP_033351.1,0.12095400340715502
XP_073781166.1,XP_017168209.1,0.12094064949608063
XP_073782121.1,XP_036015725.1,0.12091730368311328
XP_073801217.1,NP_001347439.1,0.12091301665638494
XP_068070948.1,XP_036009214.1,0.12090313182811362
XP_073807817.1,XP_017176839.1,0.12086330935251799
XP_073765478.1,NP_001391764.1,0.12083333333333333
XP_073791984.1,NP_001346199.1,0.12080536912751678
XP_073791990.1,NP_001346199.1,0.12080536912751678
XP_073791992.1,NP_001346199.1,0.12080536912751678
XP_073791997.1,NP_001346199.1,0.12080536912751678
XP_068080625.1,XP_036016191.1,0.12075029308323564
NP_001025138.2,XP_006511417.1,0.12070410729253982
XP_073808921.1,XP_017170496.1,0.12062937062937062
XP_073801216.1,NP_001347439.1,0.12059369202226346
NP_001007322.1,NP_067259.4,0.12058823529411765
XP_073785919.1,XP_036009214.1,0.12057761732851986
XP_073768490.1,NP_766001.1,0.12052117263843648
XP_073794046.1,NP_853519.2,0.12052117263843648
NP_001103760.1,NP_001029050.3,0.1204906204906205
XP_073807818.1,NP_083858.1,0.12047353760445682
XP_009291852.1,XP_030108537.1,0.12047012732615084
XP_073790771.1,XP_006507479.1,0.12046332046332046
XP_073778438.1,NP_001123622.1,0.12045760430686406
XP_009289323.2,NP_080759.2,0.1203883495145631
XP_073772984.1,NP_033314.2,0.12037659717552118
