mouse_ref,fish_ref,jaccard_similarity
XP_073803249.1,XP_030099132.1,0.10331230283911672
XP_687006.2,XP_030107672.1,0.10331125827814569
XP_073781730.1,NP_001395164.1,0.1032986111111111
XP_021324439.1,XP_036014746.1,0.10328068043742406
XP_001339376.4,NP_001297452.1,0.1032258064516129
XP_073798747.1,XP_006532155.1,0.10321324245374879
XP_073798758.1,XP_006532155.1,0.10321324245374879
XP_073801556.1,NP_001074787.1,0.10319634703196347
XP_073776991.1,XP_017172217.1,0.10315533980582524
XP_009292331.1,XP_030110798.1,0.10315186246418338
XP_005169360.2,NP_001277957.1,0.103125
XP_005169275.1,XP_006501187.1,0.10309278350515463
XP_073805822.1,XP_006516970.1,0.10308285163776493
XP_073798327.1,XP_006513628.1,0.10307414104882459
XP_073775241.1,NP_001366368.1,0.1030664395229983
XP_073785667.1,XP_006513628.1,0.10304659498207885
XP_073778073.1,XP_006531777.1,0.1029126213592233
XP_073804552.1,XP_030098180.1,0.1029082774049217
NP_957391.1,NP_001411750.1,0.1028971028971029
XP_005166580.2,XP_030108527.1,0.102880658436214
XP_073801262.1,XP_036010278.1,0.10286554004408523
XP_073790249.1,XP_030100490.1,0.1027190332326284
XP_073802843.1,NP_001398543.1,0.10263157894736842
XP_073798727.1,XP_006532155.1,0.10261374636979671
XP_003201060.1,XP_030098662.1,0.10256410256410256
XP_021336390.1,NP_001156010.1,0.10256410256410256
XP_073793419.1,XP_030098662.1,0.10256410256410256
XP_073798777.1,XP_006532155.1,0.1025390625
XP_068071021.1,NP_001098546.1,0.1023502653525398
NP_571663.1,NP_001011774.1,0.10233393177737882
XP_068069358.1,NP_038910.1,0.10233393177737882
XP_073764162.1,XP_006508042.1,0.10228401191658391
XP_073778286.1,XP_036019205.1,0.1022805805114029
XP_073777302.1,NP_001277957.1,0.10224719101123596
XP_073771048.1,NP_001276788.1,0.10223642172523961
NP_001106944.1,XP_017171853.1,0.10219530658591976
XP_073808097.1,NP_613048.1,0.10217391304347827
NP_998396.1,NP_001412891.1,0.10214504596527069
XP_073780883.1,XP_036011075.1,0.10212765957446808
XP_009305762.1,NP_035512.1,0.10204081632653061
NP_001155959.1,NP_036077.1,0.10202117420596728
XP_009293302.1,NP_036077.1,0.10202117420596728
XP_073789117.1,NP_036077.1,0.10202117420596728
XP_073779259.1,XP_006508042.1,0.10198019801980197
XP_073803058.1,XP_006508042.1,0.10198019801980197
XP_073766084.1,XP_030100536.1,0.10192525481313704
XP_021336261.1,NP_001357921.1,0.10191082802547771
XP_073800606.1,NP_663470.1,0.10190555095277548
XP_073800612.1,NP_663470.1,0.10190555095277548
XP_073771115.1,NP_001303689.1,0.1018363939899833
XP_073781083.1,NP_075657.1,0.10181818181818182
XP_005159552.1,NP_663470.1,0.10179640718562874
XP_073791386.1,NP_058592.1,0.10179640718562874
XP_073775443.1,XP_030100786.1,0.1017921146953405
XP_005172291.1,NP_001272796.1,0.1016949152542373
XP_073802161.1,XP_030101553.1,0.1016949152542373
XP_021327023.2,XP_030103176.1,0.10161662817551963
XP_073778392.1,NP_001014423.1,0.10159817351598173
XP_068078538.1,XP_036018311.1,0.10154241645244216
XP_073801947.1,NP_001074787.1,0.10152740341419586
XP_068076093.1,XP_030101553.1,0.10151187904967603
XP_690409.3,XP_011242651.2,0.1014832162373146
XP_002667348.2,NP_001413653.1,0.10140237324703344
XP_073789122.1,NP_036077.1,0.10135135135135136
XP_073804505.1,NP_001359458.1,0.10134436401240951
NP_001103300.1,NP_001397139.1,0.10133333333333333
XP_068076611.1,NP_001032834.1,0.10126582278481013
XP_003199789.2,XP_006515998.1,0.1012216404886562
XP_073787879.1,XP_006513647.1,0.10121457489878542
XP_073765303.1,XP_030102538.1,0.10118632240055828
XP_073802842.1,NP_080679.3,0.10112359550561797
XP_073781048.1,XP_006531777.1,0.10109018830525272
XP_073784464.1,NP_038488.4,0.10108695652173913
XP_021324422.1,NP_001272796.1,0.10103420843277645
XP_073765259.1,NP_038910.1,0.10092514718250631
XP_068069670.2,NP_001139779.1,0.10084745762711865
XP_073789638.1,XP_006535803.1,0.10084033613445378
NP_998686.2,XP_006524410.1,0.1007919366450684
XP_073780362.1,NP_777278.2,0.10078740157480315
XP_001338251.1,XP_006508042.1,0.10076775431861804
XP_005161743.1,XP_036020380.1,0.10069444444444445
XP_073767572.1,XP_036017010.1,0.10061919504643962
XP_073803803.1,XP_030101553.1,0.10042735042735043
XP_073791790.1,NP_001413618.1,0.10038986354775828
XP_073796066.1,NP_001276603.1,0.10037453183520599
XP_073801575.1,NP_201571.2,0.10029498525073746
NP_001007160.2,NP_001396572.1,0.1002710027100271
XP_073786657.1,NP_001396572.1,0.1002710027100271
XP_073803542.1,XP_036020732.1,0.1002661934338953
XP_073803545.1,XP_036020732.1,0.1002661934338953
XP_073779007.1,NP_001390669.1,0.10022271714922049
XP_073778293.1,NP_001277957.1,0.10020449897750511
XP_073781085.1,NP_075657.1,0.1001788908765653
XP_073790378.1,XP_011245371.1,0.1001727115716753
XP_073806574.1,NP_777278.2,0.10016025641025642
XP_009295651.1,NP_001403933.1,0.10008481764206956
XP_073763070.1,XP_030111330.1,0.1000699790062981
XP_005155463.1,XP_006534456.1,0.10006715916722633
NP_001076347.1,XP_006531777.1,0.1
NP_001103954.1,NP_001345844.1,0.1
XP_068076464.1,NP_001340918.1,0.1
XP_073774426.1,XP_017176832.1,0.1
XP_073782269.1,XP_036016078.1,0.09989023051591657
XP_073796500.1,NP_001392360.1,0.099882491186839
XP_073795990.1,XP_017171093.1,0.09984152139461172
NP_956781.1,NP_032712.2,0.0998263888888889
XP_073774539.1,NP_001139646.1,0.09979838709677419
NP_001122216.2,NP_001268996.1,0.0997624703087886
XP_073767500.1,XP_006513628.1,0.09972801450589303
XP_073766465.1,XP_036012124.1,0.09971711456859972
XP_073786945.1,NP_001345781.1,0.09967141292442497
XP_073767010.1,XP_006524410.1,0.09957627118644068
XP_073770866.1,XP_036010116.1,0.09957081545064378
NP_001083044.1,XP_030103176.1,0.09956709956709957
XP_017210829.1,XP_030111534.1,0.0994535519125683
NP_957220.2,XP_006512637.1,0.09945184025058731
XP_017209747.1,XP_006511418.1,0.09942004971002485
XP_073807784.1,XP_006512729.1,0.09935602575896964
XP_002661360.3,NP_001412891.1,0.09934497816593886
XP_073764953.1,XP_017173347.1,0.09933142311365807
NP_571352.1,XP_030109756.1,0.09931506849315068
NP_956736.1,NP_663470.1,0.09918032786885246
NP_001191261.1,NP_075610.1,0.09917355371900827
XP_005156276.1,XP_011248004.1,0.09917355371900827
XP_005166957.1,XP_006528606.1,0.09917355371900827
NP_001002120.1,NP_001342066.1,0.09913378248315688
XP_073809732.1,XP_006531777.1,0.09911678115799803
XP_073763067.1,NP_001333351.2,0.09905020352781546
XP_685114.1,NP_001276716.1,0.09903593339176162
XP_073777369.1,NP_573479.3,0.09899175068744272
XP_073777375.1,NP_573479.3,0.09899175068744272
XP_009289813.1,XP_030110798.1,0.09896907216494845
XP_021337016.1,XP_030110798.1,0.09896907216494845
NP_001027012.2,XP_006524410.1,0.09896193771626298
NP_001106952.1,XP_006513628.1,0.0989010989010989
NP_956976.2,XP_036018305.1,0.09879518072289156
XP_003199138.1,XP_030111235.1,0.09877913429522753
XP_009298135.1,XP_030100490.1,0.09872611464968153
NP_001164070.1,NP_001391346.1,0.09867751780264497
XP_068070048.1,NP_663470.1,0.09859154929577464
XP_068069255.1,NP_083043.2,0.09856459330143541
XP_021330733.1,XP_006533551.3,0.09856035437430787
XP_073802014.1,NP_080679.3,0.09850746268656717
XP_073781581.1,XP_036017468.1,0.0984732824427481
XP_068073140.1,XP_006530783.1,0.09846972721224219
XP_073797008.1,NP_001161359.1,0.09844192634560907
XP_690000.8,XP_006517752.1,0.0984
XP_073767750.1,NP_032469.2,0.09827115559599636
NP_001038770.1,NP_035979.1,0.09824828636709824
NP_001186987.1,XP_006511537.1,0.0982367758186398
XP_073807772.1,XP_036020380.1,0.09823399558498896
XP_073809737.1,XP_006531777.1,0.09823182711198428
XP_073798451.1,NP_080527.2,0.09821428571428571
XP_073798454.1,NP_080527.2,0.09821428571428571
XP_693550.4,XP_006511537.1,0.09819324430479183
XP_073775971.1,XP_036009531.1,0.09818181818181818
NP_001077033.1,XP_006530015.1,0.09815950920245399
XP_073804932.1,XP_030103176.1,0.09814323607427056
XP_073804394.1,NP_001348630.1,0.0981169474727453
NP_001186649.1,XP_036015527.1,0.09809663250366032
XP_073786844.1,NP_001276497.1,0.0980603448275862
XP_068070171.2,XP_006531777.1,0.09800190294957184
XP_073795299.1,NP_062714.1,0.09800190294957184
XP_073790819.1,XP_006498115.1,0.09798270893371758
NP_571158.1,NP_667069.2,0.09796672828096119
XP_073765774.1,NP_034845.3,0.09790681971640783
XP_073776262.1,NP_001392360.1,0.09788654060066741
XP_021333746.1,XP_006509316.1,0.09786476868327403
XP_073789125.1,XP_006508042.1,0.09783631232361242
XP_068074455.2,NP_001186662.1,0.09783549783549783
NP_001263999.1,XP_036013817.1,0.0978120978120978
NP_001020633.1,NP_663470.1,0.09777015437392796
XP_073781789.1,XP_011246507.1,0.09776536312849161
XP_690536.2,NP_599008.3,0.0977542932628798
XP_696106.3,NP_001004144.1,0.09770114942528736
XP_073769715.1,XP_006520833.1,0.09767441860465116
NP_001070849.2,XP_017176431.1,0.09766454352441614
XP_002665313.2,NP_031745.2,0.09763779527559055
XP_068070519.1,NP_001346936.1,0.09748172217709179
NP_001070212.1,XP_006501139.1,0.09746738296239447
XP_073790824.1,NP_031971.2,0.09745127436281859
NP_001070622.1,XP_011248527.1,0.0974076983503535
XP_068070362.1,NP_001139346.1,0.09734513274336283
NP_001340777.1,XP_006497551.1,0.09730250481695568
XP_068079898.1,XP_006497551.1,0.09730250481695568
XP_073804046.1,NP_001001792.1,0.0972972972972973
XP_068077741.1,XP_017173175.1,0.09727272727272727
XP_073805825.1,NP_001347640.1,0.0972338642078793
XP_073798134.1,NP_001342298.1,0.09722222222222222
XP_073807721.1,NP_067368.3,0.09722222222222222
XP_005167232.1,XP_006511537.1,0.09717868338557993
XP_073779806.1,NP_666204.2,0.09705042816365367
XP_073792181.1,NP_666204.2,0.09699321047526673
XP_073792193.1,NP_666204.2,0.09699321047526673
XP_073792197.1,NP_666204.2,0.09699321047526673
XP_073807584.1,XP_011242651.2,0.0969743987587277
XP_073781570.1,XP_036017468.1,0.09694656488549619
NP_001239488.1,XP_017172073.1,0.09692513368983957
NP_001116170.1,XP_006531777.1,0.09689922480620156
XP_073782081.1,XP_017171853.1,0.09687750200160128
XP_073795621.1,XP_011238868.1,0.09684684684684684
XP_009301872.2,NP_758465.2,0.09682416731216112
XP_009294768.2,NP_084435.1,0.0967741935483871
XP_073788857.1,NP_001403689.1,0.0967741935483871
XP_073792531.1,NP_084435.1,0.0967741935483871
XP_068070953.1,XP_006509724.1,0.09673518742442563
XP_009304333.1,XP_030102349.1,0.09671848013816926
XP_021330556.1,NP_001340918.1,0.09669811320754718
NP_001410701.1,NP_001345781.1,0.09665427509293681
XP_021329547.2,NP_001411773.1,0.09657320872274143
XP_073785431.1,NP_001392360.1,0.09655172413793103
XP_073801178.1,XP_036013496.1,0.09650582362728785
XP_009292645.2,NP_663470.1,0.0964765100671141
XP_003201690.2,XP_036009570.1,0.09641873278236915
XP_073775637.1,NP_758465.2,0.09641255605381166
NP_001108562.1,NP_038910.1,0.09637488947833775
NP_001034152.1,XP_030101553.1,0.09634551495016612
NP_999905.1,NP_034726.2,0.09632446134347275
XP_073808747.1,XP_036018311.1,0.09632446134347275
XP_073810164.1,XP_011242651.2,0.09626093874303898
XP_001923156.3,XP_006512729.1,0.09624197983501374
XP_073772453.1,XP_036012124.1,0.09623095429029671
XP_073799782.1,NP_001277421.1,0.09618573797678276
XP_005164008.2,XP_030111236.1,0.09617918313570488
XP_073790273.1,XP_006502216.1,0.0961337513061651
XP_073768971.1,XP_006517854.1,0.09602649006622517
XP_068072075.2,NP_001171315.1,0.09600679694137638
NP_001122145.1,XP_030110810.1,0.0959349593495935
XP_073774787.1,NP_032259.1,0.0959040959040959
XP_073774807.1,NP_032259.1,0.0959040959040959
XP_005155682.1,NP_001139779.1,0.09587813620071685
XP_073782863.1,XP_011241979.1,0.09575518262586377
NP_571454.2,NP_001345781.1,0.09571286141575275
XP_021325432.1,XP_006531777.1,0.095703125
XP_073797683.1,XP_036021455.1,0.09569377990430622
NP_956256.1,XP_017175797.1,0.09567901234567901
XP_068073644.2,XP_006530888.1,0.09560229445506692
XP_073804730.1,XP_030101553.1,0.09560229445506692
XP_073788219.1,NP_001407990.1,0.09558823529411764
XP_073765649.1,NP_663369.2,0.09556907037358818
XP_017207041.1,XP_011248004.1,0.09553478712357218
XP_073798280.1,XP_011246508.1,0.09551020408163265
XP_073798282.1,XP_011246508.1,0.09551020408163265
NP_001002403.1,NP_031896.3,0.09550561797752809
XP_068072649.1,XP_036009570.1,0.0954653937947494
XP_005166043.1,XP_036018854.1,0.09540034071550256
XP_073790268.1,XP_006502216.1,0.09538461538461539
XP_073801179.1,XP_036013496.1,0.09531914893617022
XP_073808793.1,NP_766286.2,0.09529276693455797
NP_956716.1,XP_036021455.1,0.09529025191675794
XP_073802260.1,NP_659209.2,0.09528907922912205
XP_073793324.1,XP_011242651.2,0.09511993382961124
XP_073783313.1,XP_006531777.1,0.09510086455331412
NP_956224.1,NP_598709.1,0.09502262443438914
NP_001410591.1,XP_036013496.1,0.0949367088607595
NP_001098119.2,NP_001156010.1,0.09491850431447747
NP_001070232.1,XP_036013217.1,0.09490740740740741
XP_073789408.1,NP_001277957.1,0.09485368314833502
XP_021325153.3,XP_030103176.1,0.09482758620689655
NP_878297.1,XP_006531777.1,0.09481915933528837
XP_073797554.1,NP_001365818.1,0.09481668773704172
XP_073800248.1,XP_006509316.1,0.09479553903345725
XP_073775492.1,XP_006501187.1,0.0947867298578199
NP_001265109.1,NP_787126.3,0.09476876421531463
XP_073800077.1,XP_030098662.1,0.09475218658892129
NP_956684.1,NP_001011518.1,0.09470304975922954
XP_073782866.1,XP_011241979.1,0.09467455621301775
XP_073807236.1,NP_001391355.1,0.09467455621301775
XP_073810700.1,XP_006502216.1,0.09467455621301775
XP_073773339.1,NP_001156010.1,0.094662638469285
XP_073778108.1,NP_001277421.1,0.0946372239747634
XP_068074373.2,XP_030103176.1,0.09456264775413711
XP_068069542.1,NP_932780.1,0.0944206008583691
NP_001410476.1,XP_036009603.1,0.09441233140655106
XP_068077894.1,XP_006516324.1,0.0944055944055944
XP_003198035.2,XP_036017296.1,0.09433962264150944
XP_073762978.1,NP_001365876.1,0.09432048681541583
XP_073762781.1,XP_006538902.1,0.09427609427609428
XP_073803049.1,XP_036014914.1,0.09426987060998152
NP_001082984.1,NP_659209.2,0.09425785482123511
NP_001070608.1,NP_001391835.1,0.0941385435168739
XP_073766721.1,XP_030101799.1,0.0941385435168739
XP_073791761.1,XP_030101553.1,0.0941385435168739
XP_068077397.1,NP_001033029.1,0.09411764705882353
XP_068071027.1,NP_001350025.1,0.09403669724770643
XP_021332488.1,NP_001171315.1,0.09401709401709402
XP_073792696.1,XP_006540857.1,0.09401709401709402
XP_017210837.1,XP_030101799.1,0.09398496240601503
XP_009297616.1,XP_006500172.1,0.09396914446002805
XP_073800363.1,XP_006500172.1,0.09396914446002805
XP_073780367.1,NP_848471.2,0.09388335704125178
XP_009290420.2,NP_001412891.1,0.0938818565400844
NP_001108369.1,XP_006509316.1,0.09380863039399624
NP_001093449.1,NP_001181994.1,0.09375
XP_073766374.1,XP_036011868.1,0.09375
XP_073773332.1,NP_001334255.1,0.09375
XP_073810713.1,XP_006502216.1,0.09368836291913216
XP_073801362.1,NP_001340918.1,0.0936768149882904
XP_073766548.1,XP_011242545.1,0.0935754189944134
XP_073764484.1,XP_030101398.1,0.09355509355509356
XP_021337022.1,NP_001406394.1,0.09355246523388117
XP_068079245.2,NP_001186277.1,0.09354413702239789
XP_073780192.1,NP_001413276.1,0.0935412026726058
NP_571413.2,NP_113565.2,0.09351432880844646
XP_073792042.1,XP_006526780.1,0.09349593495934959
XP_073797588.1,NP_001365818.1,0.09343434343434344
XP_073772270.1,XP_017177080.1,0.09340659340659341
NP_001289150.1,NP_035220.2,0.09333333333333334
XP_073765449.1,NP_001201840.1,0.09327983951855567
NP_997944.2,NP_109622.1,0.09326845093268452
XP_073782928.1,NP_839984.1,0.09325681492109039
XP_009301623.1,XP_006533551.3,0.09322033898305085
XP_073771798.1,NP_075023.2,0.0931174089068826
XP_073793428.1,XP_030101553.1,0.0931098696461825
XP_073796219.1,XP_030099331.1,0.09297725024727992
XP_021335888.1,XP_006540857.1,0.09294871794871795
NP_956604.1,NP_001396934.1,0.09293193717277487
NP_001038494.1,XP_011241407.1,0.09287257019438445
XP_017209498.1,NP_038910.1,0.09286328460877043
XP_073777110.1,NP_001288089.1,0.0928462709284627
NP_001077330.1,XP_011245547.1,0.09282700421940929
XP_073774893.1,XP_011246508.1,0.09275834011391375
XP_073807138.1,XP_006530552.1,0.09274193548387097
XP_021336309.1,XP_006523463.1,0.09268795056642637
XP_005158855.1,XP_011242545.1,0.09267563527653214
NP_001029089.1,XP_006508978.1,0.09266409266409266
XP_005159805.1,XP_036021455.1,0.09261430246189918
NP_001070815.1,XP_006502216.1,0.0926130099228225
XP_068069762.2,NP_001032834.1,0.09259259259259259
XP_073792997.1,XP_030101553.1,0.09259259259259259
XP_009295941.1,NP_032542.1,0.09257714762301918
NP_001157251.1,NP_001366509.1,0.09255079006772009
XP_005166591.1,NP_598709.1,0.09255079006772009
XP_073789157.1,NP_001366509.1,0.09255079006772009
XP_073789161.1,NP_001366509.1,0.09255079006772009
XP_073798040.1,XP_006521193.1,0.09254498714652956
XP_009291828.1,NP_001242973.1,0.0925414364640884
XP_073784937.1,NP_001391346.1,0.09243697478991597
NP_001103168.2,NP_032469.2,0.0924006908462867
NP_997945.1,NP_001181994.1,0.09238578680203045
XP_073807698.1,NP_001412891.1,0.09235668789808917
NP_001071070.1,NP_001191262.1,0.09234234234234234
XP_068080221.1,NP_001277957.1,0.09232365145228216
XP_068069881.1,XP_030099393.1,0.0923226433430515
XP_005169570.1,NP_067368.3,0.0922242314647378
NP_571005.2,NP_001391355.1,0.09221902017291066
XP_073797562.1,NP_001365818.1,0.09217171717171717
XP_005160900.1,NP_001181994.1,0.09217046580773043
NP_001007360.1,NP_080953.1,0.0921409214092141
XP_073780113.1,NP_001007462.1,0.0921409214092141
NP_956696.2,XP_036019172.1,0.09213483146067415
XP_073780586.1,NP_001397589.1,0.09213180901143242
XP_073803785.1,XP_030101553.1,0.09213051823416507
XP_001921257.4,XP_006524524.1,0.09205020920502092
XP_021331131.2,XP_030101553.1,0.092
XP_021331233.2,XP_030098180.1,0.09190371991247265
XP_073804623.1,XP_030105262.1,0.09190031152647975
XP_699917.4,XP_030105262.1,0.09190031152647975
XP_021335898.3,XP_036021455.1,0.09187279151943463
XP_073765532.1,XP_006515998.1,0.09185606060606061
XP_021323944.1,NP_001001186.3,0.09183673469387756
XP_021334731.2,NP_080679.3,0.09173387096774194
XP_073771663.1,NP_001396934.1,0.0917312661498708
XP_073780700.1,XP_006517163.1,0.09166666666666666
XP_073780706.1,XP_006517163.1,0.09166666666666666
NP_001035468.1,XP_006526488.1,0.09164969450101833
XP_073807372.1,XP_006533719.1,0.09162098668754894
XP_073789318.1,NP_001280576.1,0.0916030534351145
NP_001029350.1,NP_001272755.1,0.09152542372881356
XP_073804766.1,XP_030098180.1,0.09147609147609148
XP_021324939.1,XP_011245547.1,0.09140369967355821
XP_073808637.1,NP_001391346.1,0.09138655462184873
XP_073799382.1,NP_001258418.1,0.09136420525657071
NP_571632.2,NP_084081.1,0.09135802469135802
XP_021336170.1,XP_036017554.1,0.09135200974421437
NP_001159589.1,XP_017170838.1,0.09134615384615384
XP_005168027.2,XP_017174818.1,0.09134615384615384
XP_073772152.1,XP_017170838.1,0.09134615384615384
NP_001307333.1,XP_036020732.1,0.091324200913242
XP_073765850.1,NP_080679.3,0.091324200913242
XP_073801966.1,XP_036017296.1,0.091324200913242
NP_957423.1,NP_001276497.1,0.09129967776584318
XP_005167571.2,XP_036021455.1,0.0912280701754386
XP_073766353.1,NP_001139346.1,0.0912087912087912
XP_005172929.2,XP_006526713.1,0.09119746233148295
XP_073765537.1,XP_006515998.1,0.09117082533589252
XP_021336163.1,NP_001181994.1,0.09116809116809117
XP_009292437.1,NP_001413097.1,0.0911062906724512
XP_005155423.2,NP_001139646.1,0.09110169491525423
XP_021322663.3,NP_001139346.1,0.09109109109109109
NP_571744.1,NP_031528.1,0.09108910891089109
XP_073785405.1,XP_006508042.1,0.09108910891089109
NP_956707.1,NP_663369.2,0.09106830122591944
XP_021335306.1,NP_001366368.1,0.09106239460370995
XP_073789659.1,NP_766286.2,0.09100877192982457
NP_001274473.1,NP_201571.2,0.09090909090909091
XP_073781259.1,NP_001399318.1,0.09090909090909091
XP_073804585.1,XP_030111565.2,0.09090909090909091
XP_688576.2,NP_201571.2,0.09090909090909091
XP_073793386.1,NP_035005.2,0.09082813891362422
XP_005169965.1,XP_006538902.1,0.09081527347781218
XP_068072833.1,NP_001186931.1,0.0907928388746803
XP_073794410.1,NP_001186931.1,0.0907928388746803
NP_001082909.1,NP_666939.1,0.09074410163339383
XP_073791973.1,XP_006502264.1,0.09070796460176991
XP_073792296.1,NP_001395010.1,0.09069212410501193
XP_073795842.1,NP_598709.1,0.09069212410501193
XP_073795843.1,NP_598709.1,0.09069212410501193
XP_073806463.1,NP_001396945.1,0.0906801007556675
XP_696808.4,XP_006529673.1,0.09065934065934066
XP_073785298.1,XP_036011177.1,0.09059233449477352
XP_001339069.1,XP_030101553.1,0.09055118110236221
XP_073804798.1,XP_030101553.1,0.09055118110236221
XP_073800244.1,NP_001399194.1,0.09041591320072333
XP_073786835.1,NP_001346936.1,0.0903954802259887
XP_073783065.1,XP_006527912.1,0.0903522205206738
NP_956118.1,NP_031503.1,0.09034267912772585
XP_005164058.1,NP_084435.1,0.09032258064516129
XP_073762030.1,NP_001181994.1,0.09026369168356999
XP_073805240.1,XP_006509515.1,0.09020217729393468
NP_001070800.1,NP_001177724.1,0.09017223910840932
NP_958880.2,NP_001186156.1,0.090169992609017
XP_068071252.2,XP_006513433.1,0.09016393442622951
NP_001243144.1,XP_030107026.1,0.09012875536480687
NP_001230252.1,NP_659175.1,0.09010989010989011
XP_068070165.1,NP_001157969.1,0.09009812667261374
NP_001018543.1,XP_030109571.1,0.09005847953216374
XP_073765027.1,NP_001311409.1,0.09004092769440655
NP_001289162.1,NP_001345746.1,0.09002433090024331
XP_005167775.1,XP_036018045.1,0.09
XP_073794060.1,NP_035066.1,0.08994708994708994
XP_073803945.1,XP_030103176.1,0.08994708994708994
XP_073798789.1,NP_666204.2,0.08992094861660078
XP_073801373.1,NP_001347880.1,0.08981001727115717
XP_073794150.1,NP_808513.2,0.08980418636056718
XP_073779584.1,XP_006524473.1,0.08976833976833977
XP_073772858.1,NP_001305849.1,0.08976377952755905
XP_073779681.1,NP_001361535.1,0.08975834292289989
NP_957256.1,XP_006500897.1,0.08972503617945007
XP_021334598.1,NP_001394636.1,0.08971553610503283
XP_073799718.1,NP_001406394.1,0.0896637608966376
XP_002667350.3,XP_006513628.1,0.0896358543417367
NP_001018423.1,NP_035534.2,0.08957055214723926
XP_688842.3,NP_001355985.1,0.08947804473902236
XP_009291475.1,XP_006519123.1,0.08946488294314381
XP_073786832.1,NP_001346936.1,0.08945686900958466
XP_073784992.1,NP_035939.3,0.08944099378881988
XP_073785778.1,XP_006515981.1,0.08936170212765958
NP_001314850.1,XP_030103176.1,0.08932461873638345
NP_001307283.1,NP_035367.1,0.08931185944363104
XP_073780210.1,XP_006513628.1,0.08930150309460655
XP_073767056.1,NP_001413661.1,0.08928571428571429
XP_068071508.1,XP_006498198.1,0.08926553672316384
XP_073777459.1,XP_006498198.1,0.08926553672316384
XP_073778441.1,NP_001396950.1,0.08926261319534282
XP_073778475.1,NP_001276497.1,0.08922742110990206
NP_998676.2,NP_001139646.1,0.08919722497522299
XP_073810120.1,XP_006496915.1,0.08918617614269789
XP_073763813.1,XP_036013060.1,0.08914728682170543
XP_073768194.1,XP_036018045.1,0.08914386584289496
XP_009289391.2,NP_766567.1,0.08912655971479501
XP_073788455.1,XP_017172217.1,0.08907363420427554
NP_001003571.1,NP_001033029.1,0.08904109589041095
XP_073798664.1,NP_080679.3,0.08903467666354264
NP_001074074.2,NP_703187.2,0.08902532617037605
XP_073807214.1,XP_030109547.1,0.08898305084745763
NP_956342.1,NP_001342066.1,0.08892921960072596
XP_073805630.1,NP_001369776.1,0.08892921960072596
XP_073804414.1,NP_666371.1,0.08888888888888889
XP_021332086.2,XP_030099331.1,0.0888661899897855
NP_001083020.1,XP_006503524.1,0.08877551020408163
XP_073809536.1,XP_036021455.1,0.08875739644970414
XP_068077492.1,NP_997561.1,0.08875
XP_021334079.1,XP_030107027.1,0.08874458874458875
XP_073787172.1,XP_036020380.1,0.08874458874458875
XP_073789314.1,NP_001280576.1,0.08874458874458875
NP_001073124.1,NP_001239502.1,0.08873720136518772
NP_922916.1,NP_001156010.1,0.08873379860418744
XP_073789898.1,XP_036017296.1,0.08870967741935484
XP_073792965.1,XP_036008283.1,0.0887035633055345
XP_073792966.1,XP_036008283.1,0.0887035633055345
XP_073791196.1,NP_001276716.1,0.08869565217391304
XP_073804706.1,XP_030101553.1,0.08869565217391304
XP_021324081.1,XP_030099331.1,0.08868501529051988
NP_001073554.1,NP_057919.2,0.08862876254180602
XP_073793368.1,XP_030108944.1,0.08859649122807017
XP_068075718.1,NP_001276551.1,0.08859060402684564
XP_009296897.1,NP_001139646.1,0.08855291576673865
XP_021333329.1,NP_001276497.1,0.08855291576673865
XP_073763085.1,XP_017168375.1,0.08853575482406356
XP_073776602.1,NP_001181994.1,0.08853118712273642
XP_073790189.1,NP_001394411.1,0.08849557522123894
XP_068075041.1,NP_001343416.1,0.08842105263157894
XP_073763560.1,NP_808496.2,0.08839779005524862
XP_073787225.1,XP_030097838.1,0.08836206896551724
XP_073774171.1,NP_084072.1,0.08833922261484099
XP_073783431.1,NP_001366309.1,0.08831908831908832
XP_073804051.1,NP_001333577.1,0.08831908831908832
XP_005165329.1,NP_062714.1,0.08831400535236396
NP_001073475.1,NP_001408728.1,0.08827785817655572
XP_021328766.2,NP_001020264.1,0.08827238335435057
NP_001107105.1,XP_030111235.1,0.08826815642458101
NP_001038893.1,NP_035356.1,0.08823529411764706
XP_073785163.1,NP_001288089.1,0.08823529411764706
XP_073795853.1,NP_598709.1,0.08823529411764706
XP_073800268.1,NP_001020264.1,0.08819875776397515
NP_957490.1,NP_035151.1,0.08818011257035648
NP_001170925.1,XP_011248815.1,0.08807339449541285
XP_068077223.1,NP_001360804.1,0.08806818181818182
NP_001338603.1,XP_030099431.1,0.08803827751196172
XP_073770407.1,XP_006509724.1,0.08799048751486326
XP_073803579.1,XP_030107927.1,0.08798646362098139
XP_021331301.3,NP_001345746.1,0.08796296296296297
XP_073763347.1,NP_033317.2,0.08793264733395698
XP_073792777.1,NP_032469.2,0.08793103448275862
XP_073803708.1,XP_030101553.1,0.087890625
XP_073809430.1,XP_036013217.1,0.0878754171301446
XP_073785701.1,NP_001343438.1,0.0878594249201278
XP_005165807.2,NP_001139779.1,0.08785529715762273
XP_073790613.1,XP_030101553.1,0.08785046728971962
XP_073789485.1,NP_001156010.1,0.08783783783783784
XP_073799289.1,NP_081496.2,0.08783783783783784
XP_700127.3,XP_036018854.1,0.08782608695652173
XP_073796721.1,XP_017177861.1,0.0878099173553719
NP_001018404.3,XP_036018305.1,0.08779443254817987
